generation,team_fitness_aggregated,rover_0_,rover_1_,team_fitness_0,team_0_rover_0,team_0_rover_1,team_fitness_1,team_1_rover_0,team_1_rover_1,team_fitness_2,team_2_rover_0,team_2_rover_1,team_fitness_3,team_3_rover_0,team_3_rover_1,team_fitness_4,team_4_rover_0,team_4_rover_1,team_fitness_5,team_5_rover_0,team_5_rover_1,team_fitness_6,team_6_rover_0,team_6_rover_1,team_fitness_7,team_7_rover_0,team_7_rover_1,team_fitness_8,team_8_rover_0,team_8_rover_1,team_fitness_9,team_9_rover_0,team_9_rover_1
199,0.5610348379413492,0.5610348379413492,0.5610348379413492,0.6117706865406664,0.6117706865406664,0.6117706865406664,0.5009371509822347,0.5009371509822347,0.5009371509822347,0.42820906594219943,0.42820906594219943,0.42820906594219943,1.1146867864296839,1.1146867864296839,1.1146867864296839,0.2722312616909692,0.2722312616909692,0.2722312616909692,0.2571120852199611,0.2571120852199611,0.2571120852199611,0.49463728716847916,0.49463728716847916,0.49463728716847916,0.215031002543399,0.215031002543399,0.215031002543399,0.8203926829445496,0.8203926829445496,0.8203926829445496,0.8953403699513509,0.8953403699513509,0.8953403699513509
200,0.3740781141537381,0.3740781141537381,0.3740781141537381,1.0,1.0,1.0,0.4880043086175907,0.4880043086175907,0.4880043086175907,0.0,0.0,0.0,0.0,0.0,0.0,0.7583912230003202,0.7583912230003202,0.7583912230003202,0.23798790634078767,0.23798790634078767,0.23798790634078767,0.23824925861724522,0.23824925861724522,0.23824925861724522,0.2854900844563477,0.2854900844563477,0.2854900844563477,0.21762467934792507,0.21762467934792507,0.21762467934792507,0.5150336811571645,0.5150336811571645,0.5150336811571645
201,0.2996165473466268,0.2996165473466268,0.2996165473466268,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.30813667918162646,0.30813667918162646,0.30813667918162646,0.0,0.0,0.0,0.0,0.0,0.0,0.5666999674168891,0.5666999674168891,0.5666999674168891,0.5265998606673465,0.5265998606673465,0.5265998606673465,0.5947289662004059,0.5947289662004059,0.5947289662004059,0.0,0.0,0.0
202,0.5248769176701529,0.5248769176701529,0.5248769176701529,0.7067872304793864,0.7067872304793864,0.7067872304793864,0.9823482464755776,0.9823482464755776,0.9823482464755776,0.31223385726558855,0.31223385726558855,0.31223385726558855,0.48724816345671784,0.48724816345671784,0.48724816345671784,0.3465998864783083,0.3465998864783083,0.3465998864783083,0.21439967666396534,0.21439967666396534,0.21439967666396534,0.646915734106764,0.646915734106764,0.646915734106764,0.7215321301028268,0.7215321301028268,0.7215321301028268,0.24392464490169283,0.24392464490169283,0.24392464490169283,0.5867796067707016,0.5867796067707016,0.5867796067707016
203,0.5145206714608579,0.5145206714608579,0.5145206714608579,0.46659713401804165,0.46659713401804165,0.46659713401804165,0.30591483829050065,0.30591483829050065,0.30591483829050065,0.31968289140313216,0.31968289140313216,0.31968289140313216,0.26874760218949884,0.26874760218949884,0.26874760218949884,0.604392452540408,0.604392452540408,0.604392452540408,0.8674534027018016,0.8674534027018016,0.8674534027018016,1.0029486666698915,1.0029486666698915,1.0029486666698915,0.5898311891932007,0.5898311891932007,0.5898311891932007,0.22648482040883325,0.22648482040883325,0.22648482040883325,0.49315371719327084,0.49315371719327084,0.49315371719327084
204,0.44514837699736304,0.44514837699736304,0.44514837699736304,0.23793302859837936,0.23793302859837936,0.23793302859837936,0.0,0.0,0.0,0.6249639619338729,0.6249639619338729,0.6249639619338729,0.5811844831124634,0.5811844831124634,0.5811844831124634,0.21928181183102374,0.21928181183102374,0.21928181183102374,0.8685905374046619,0.8685905374046619,0.8685905374046619,0.0,0.0,0.0,1.273288141866678,1.273288141866678,1.273288141866678,0.646241805226551,0.646241805226551,0.646241805226551,0.0,0.0,0.0
205,0.29656334241627036,0.29656334241627036,0.29656334241627036,1.3679854396856364,1.3679854396856364,1.3679854396856364,0.0,0.0,0.0,0.0,0.0,0.0,0.4633553395671772,0.4633553395671772,0.4633553395671772,0.0,0.0,0.0,0.21681476479324216,0.21681476479324216,0.21681476479324216,0.0,0.0,0.0,0.2379843777881653,0.2379843777881653,0.2379843777881653,0.21172571991866754,0.21172571991866754,0.21172571991866754,0.46776778240981515,0.46776778240981515,0.46776778240981515
206,0.46692632114239496,0.46692632114239496,0.46692632114239496,0.37277762178011276,0.37277762178011276,0.37277762178011276,0.7065906811583806,0.7065906811583806,0.7065906811583806,0.22124346118998456,0.22124346118998456,0.22124346118998456,0.2165204958245518,0.2165204958245518,0.2165204958245518,0.5375612260104047,0.5375612260104047,0.5375612260104047,0.36726779698417433,0.36726779698417433,0.36726779698417433,0.4312854055140739,0.4312854055140739,0.4312854055140739,0.32562893668120796,0.32562893668120796,0.32562893668120796,0.6226635142886803,0.6226635142886803,0.6226635142886803,0.8677240719923782,0.8677240719923782,0.8677240719923782
207,0.559316270456088,0.559316270456088,0.559316270456088,0.35567647576363215,0.35567647576363215,0.35567647576363215,0.5903069419088437,0.5903069419088437,0.5903069419088437,0.30851269446757124,0.30851269446757124,0.30851269446757124,0.5693220670113074,0.5693220670113074,0.5693220670113074,1.2237168153792983,1.2237168153792983,1.2237168153792983,0.4935124508080997,0.4935124508080997,0.4935124508080997,0.891527955832576,0.891527955832576,0.891527955832576,0.23698831385694838,0.23698831385694838,0.23698831385694838,0.375552937813873,0.375552937813873,0.375552937813873,0.5480460517187313,0.5480460517187313,0.5480460517187313
208,0.6962965997845125,0.6962965997845125,0.6962965997845125,0.23364422718266192,0.23364422718266192,0.23364422718266192,0.2096159111933414,0.2096159111933414,0.2096159111933414,0.6073331424779244,0.6073331424779244,0.6073331424779244,1.0261506822293995,1.0261506822293995,1.0261506822293995,0.8878325265010514,0.8878325265010514,0.8878325265010514,0.2875089287953815,0.2875089287953815,0.2875089287953815,0.8063984235650087,0.8063984235650087,0.8063984235650087,0.8948379323574467,0.8948379323574467,0.8948379323574467,1.2571346280750324,1.2571346280750324,1.2571346280750324,0.7525095954678769,0.7525095954678769,0.7525095954678769
209,0.5342965592583517,0.5342965592583517,0.5342965592583517,0.0,0.0,0.0,0.0,0.0,0.0,0.43265476590639934,0.43265476590639934,0.43265476590639934,0.31546266918186766,0.31546266918186766,0.31546266918186766,0.4024083150654504,0.4024083150654504,0.4024083150654504,1.2846154851565346,1.2846154851565346,1.2846154851565346,1.0,1.0,1.0,1.3112817446539635,1.3112817446539635,1.3112817446539635,0.2736236993909385,0.2736236993909385,0.2736236993909385,0.3229189132283632,0.3229189132283632,0.3229189132283632
210,0.39843759916034277,0.39843759916034277,0.39843759916034277,0.21549474633163695,0.21549474633163695,0.21549474633163695,0.31990798621567806,0.31990798621567806,0.31990798621567806,0.0,0.0,0.0,0.510135602025461,0.510135602025461,0.510135602025461,0.21053201313734402,0.21053201313734402,0.21053201313734402,0.24103848052136095,0.24103848052136095,0.24103848052136095,0.2947545047568808,0.2947545047568808,0.2947545047568808,1.157750577814095,1.157750577814095,1.157750577814095,0.3228935822049209,0.3228935822049209,0.3228935822049209,0.71186849859605,0.71186849859605,0.71186849859605
211,0.6359176358914248,0.6359176358914248,0.6359176358914248,0.3955397153715883,0.3955397153715883,0.3955397153715883,0.6326552884380128,0.6326552884380128,0.6326552884380128,0.7378797759164658,0.7378797759164658,0.7378797759164658,0.0,0.0,0.0,1.3222774007456,1.3222774007456,1.3222774007456,0.5219905051967403,0.5219905051967403,0.5219905051967403,0.22215235777853537,0.22215235777853537,0.22215235777853537,0.780705250101966,0.780705250101966,0.780705250101966,1.5144676807294881,1.5144676807294881,1.5144676807294881,0.2315083846358508,0.2315083846358508,0.2315083846358508
212,0.5008825734595176,0.5008825734595176,0.5008825734595176,0.5632628534907533,0.5632628534907533,0.5632628534907533,0.21701906828942166,0.21701906828942166,0.21701906828942166,0.33065493297414456,0.33065493297414456,0.33065493297414456,0.23433243678460447,0.23433243678460447,0.23433243678460447,0.27562981173490425,0.27562981173490425,0.27562981173490425,0.7413144996892517,0.7413144996892517,0.7413144996892517,0.3611757071855118,0.3611757071855118,0.3611757071855118,0.48897062924659734,0.48897062924659734,0.48897062924659734,0.803783132899621,0.803783132899621,0.803783132899621,0.9926826623003657,0.9926826623003657,0.9926826623003657
213,0.5063525420655417,0.5063525420655417,0.5063525420655417,0.40104505553879505,0.40104505553879505,0.40104505553879505,1.0,1.0,1.0,0.5015479646371783,0.5015479646371783,0.5015479646371783,0.45329295523002827,0.45329295523002827,0.45329295523002827,0.4676099156310468,0.4676099156310468,0.4676099156310468,0.9110653831093278,0.9110653831093278,0.9110653831093278,0.24588277884288406,0.24588277884288406,0.24588277884288406,0.2542202416679778,0.2542202416679778,0.2542202416679778,0.45146232328741415,0.45146232328741415,0.45146232328741415,0.3773988027107661,0.3773988027107661,0.3773988027107661
214,0.4517815077652543,0.4517815077652543,0.4517815077652543,0.5696750739417591,0.5696750739417591,0.5696750739417591,0.233643397581745,0.233643397581745,0.233643397581745,0.7510893398501916,0.7510893398501916,0.7510893398501916,0.21138820892155474,0.21138820892155474,0.21138820892155474,0.9744816098352657,0.9744816098352657,0.9744816098352657,0.0,0.0,0.0,0.46803107183615733,0.46803107183615733,0.46803107183615733,0.291388378809322,0.291388378809322,0.291388378809322,0.6762668894097391,0.6762668894097391,0.6762668894097391,0.3418511074668082,0.3418511074668082,0.3418511074668082
215,0.5795399504661334,0.5795399504661334,0.5795399504661334,1.147096018456697,1.147096018456697,1.147096018456697,0.6366631858022394,0.6366631858022394,0.6366631858022394,1.1450013554394092,1.1450013554394092,1.1450013554394092,0.44289506804824186,0.44289506804824186,0.44289506804824186,0.3462016080441872,0.3462016080441872,0.3462016080441872,0.228587944382548,0.228587944382548,0.228587944382548,0.34609045607670025,0.34609045607670025,0.34609045607670025,0.3938238746730134,0.3938238746730134,0.3938238746730134,0.902889423895412,0.902889423895412,0.902889423895412,0.20615056984288604,0.20615056984288604,0.20615056984288604
216,0.4745926292690463,0.4745926292690463,0.4745926292690463,0.0,0.0,0.0,0.5190194224076685,0.5190194224076685,0.5190194224076685,0.4723365504781731,0.4723365504781731,0.4723365504781731,0.0,0.0,0.0,0.7640931973963079,0.7640931973963079,0.7640931973963079,0.7124912045909083,0.7124912045909083,0.7124912045909083,1.3051393110446488,1.3051393110446488,1.3051393110446488,0.3229187964145321,0.3229187964145321,0.3229187964145321,0.42269536493079535,0.42269536493079535,0.42269536493079535,0.22723244542742896,0.22723244542742896,0.22723244542742896
217,0.36768141005700117,0.36768141005700117,0.36768141005700117,0.0,0.0,0.0,0.2506561884752955,0.2506561884752955,0.2506561884752955,0.943145273444912,0.943145273444912,0.943145273444912,0.6951198388906482,0.6951198388906482,0.6951198388906482,0.4830845528389662,0.4830845528389662,0.4830845528389662,0.0,0.0,0.0,0.24349105966657564,0.24349105966657564,0.24349105966657564,0.21741873061665234,0.21741873061665234,0.21741873061665234,0.2037529672387123,0.2037529672387123,0.2037529672387123,0.6401454893982496,0.6401454893982496,0.6401454893982496
218,0.2655317109273657,0.2655317109273657,0.2655317109273657,0.0,0.0,0.0,0.2187445980284669,0.2187445980284669,0.2187445980284669,0.2057660310405484,0.2057660310405484,0.2057660310405484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7023743246705916,0.7023743246705916,0.7023743246705916,0.5408272026300975,0.5408272026300975,0.5408272026300975,0.46789798122156967,0.46789798122156967,0.46789798122156967,0.5197069716823832,0.5197069716823832,0.5197069716823832
219,0.47221870380430087,0.47221870380430087,0.47221870380430087,0.5387219985427714,0.5387219985427714,0.5387219985427714,0.4497468064912858,0.4497468064912858,0.4497468064912858,1.0,1.0,1.0,0.0,0.0,0.0,0.49845340326344,0.49845340326344,0.49845340326344,0.2252702869014985,0.2252702869014985,0.2252702869014985,0.2515981093099252,0.2515981093099252,0.2515981093099252,1.0,1.0,1.0,0.5382753187714393,0.5382753187714393,0.5382753187714393,0.22012111476264837,0.22012111476264837,0.22012111476264837
220,0.4061275332339894,0.4061275332339894,0.4061275332339894,0.2852375016241741,0.2852375016241741,0.2852375016241741,1.0,1.0,1.0,0.31979873381745655,0.31979873381745655,0.31979873381745655,0.36300035817875276,0.36300035817875276,0.36300035817875276,0.8667857567133048,0.8667857567133048,0.8667857567133048,0.0,0.0,0.0,0.22645298200620648,0.22645298200620648,0.22645298200620648,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
221,0.35107891320127244,0.35107891320127244,0.35107891320127244,0.6558554275796328,0.6558554275796328,0.6558554275796328,1.3421418726339323,1.3421418726339323,1.3421418726339323,0.7594821097198788,0.7594821097198788,0.7594821097198788,0.20787896745173354,0.20787896745173354,0.20787896745173354,0.0,0.0,0.0,0.0,0.0,0.0,0.3445147320822275,0.3445147320822275,0.3445147320822275,0.0,0.0,0.0,0.20091602254531987,0.20091602254531987,0.20091602254531987,0.0,0.0,0.0
222,0.4591635539306903,0.4591635539306903,0.4591635539306903,0.0,0.0,0.0,0.27674740373170215,0.27674740373170215,0.27674740373170215,0.29038358198683073,0.29038358198683073,0.29038358198683073,0.0,0.0,0.0,0.0,0.0,0.0,0.24245070410058311,0.24245070410058311,0.24245070410058311,1.2351607999335206,1.2351607999335206,1.2351607999335206,0.7681669109885904,0.7681669109885904,0.7681669109885904,1.0635084957529473,1.0635084957529473,1.0635084957529473,0.7152176428127294,0.7152176428127294,0.7152176428127294
223,0.2575400083383331,0.2575400083383331,0.2575400083383331,0.29060117456253465,0.29060117456253465,0.29060117456253465,0.0,0.0,0.0,0.21649697482560162,0.21649697482560162,0.21649697482560162,0.2341430493086137,0.2341430493086137,0.2341430493086137,0.4282876325336171,0.4282876325336171,0.4282876325336171,0.21281639954290615,0.21281639954290615,0.21281639954290615,0.0,0.0,0.0,0.39936754100197014,0.39936754100197014,0.39936754100197014,0.2428399342680288,0.2428399342680288,0.2428399342680288,0.5508473773400591,0.5508473773400591,0.5508473773400591
224,0.5080357264637911,0.5080357264637911,0.5080357264637911,0.5159250283839766,0.5159250283839766,0.5159250283839766,1.0,1.0,1.0,0.5890825067521865,0.5890825067521865,0.5890825067521865,0.3679762304244783,0.3679762304244783,0.3679762304244783,0.0,0.0,0.0,0.6267805524905035,0.6267805524905035,0.6267805524905035,0.7511156925142812,0.7511156925142812,0.7511156925142812,0.6119080768391172,0.6119080768391172,0.6119080768391172,0.36629826850640296,0.36629826850640296,0.36629826850640296,0.2512709087269642,0.2512709087269642,0.2512709087269642
225,0.305694914452591,0.305694914452591,0.305694914452591,0.2006466921069931,0.2006466921069931,0.2006466921069931,0.607450200439504,0.607450200439504,0.607450200439504,0.0,0.0,0.0,0.23797496285981476,0.23797496285981476,0.23797496285981476,0.0,0.0,0.0,0.7657253602863641,0.7657253602863641,0.7657253602863641,0.32069064171621153,0.32069064171621153,0.32069064171621153,0.2355929041742944,0.2355929041742944,0.2355929041742944,0.44916989165535826,0.44916989165535826,0.44916989165535826,0.23969849128737006,0.23969849128737006,0.23969849128737006
226,0.2903272865047166,0.2903272865047166,0.2903272865047166,0.2539228903126884,0.2539228903126884,0.2539228903126884,0.3547305235738689,0.3547305235738689,0.3547305235738689,0.0,0.0,0.0,0.22695964749913988,0.22695964749913988,0.22695964749913988,0.0,0.0,0.0,0.23112983568304768,0.23112983568304768,0.23112983568304768,0.22553156357921456,0.22553156357921456,0.22553156357921456,0.0,0.0,0.0,0.36664823643864136,0.36664823643864136,0.36664823643864136,1.2443501679605653,1.2443501679605653,1.2443501679605653
227,0.4227363408103793,0.4227363408103793,0.4227363408103793,1.4323401567597718,1.4323401567597718,1.4323401567597718,0.9644211790606755,0.9644211790606755,0.9644211790606755,0.6590719181576298,0.6590719181576298,0.6590719181576298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4270645473788182,0.4270645473788182,0.4270645473788182,0.0,0.0,0.0,0.7444656067468971,0.7444656067468971,0.7444656067468971
228,0.5783375637109676,0.5783375637109676,0.5783375637109676,1.3460924614562677,1.3460924614562677,1.3460924614562677,0.41891348357301256,0.41891348357301256,0.41891348357301256,0.3547834929226143,0.3547834929226143,0.3547834929226143,0.4850321490741591,0.4850321490741591,0.4850321490741591,0.4894437775583648,0.4894437775583648,0.4894437775583648,0.4493890023980046,0.4493890023980046,0.4493890023980046,0.6359843573256566,0.6359843573256566,0.6359843573256566,0.2606510182533471,0.2606510182533471,0.2606510182533471,0.24214420119125638,0.24214420119125638,0.24214420119125638,1.1009416933569918,1.1009416933569918,1.1009416933569918
229,0.3005673808507493,0.3005673808507493,0.3005673808507493,0.2608584379374312,0.2608584379374312,0.2608584379374312,0.4493325020538013,0.4493325020538013,0.4493325020538013,0.33286109712199946,0.33286109712199946,0.33286109712199946,0.481186275027938,0.481186275027938,0.481186275027938,0.44101759607449054,0.44101759607449054,0.44101759607449054,0.0,0.0,0.0,0.2546893565102108,0.2546893565102108,0.2546893565102108,0.48784888542737564,0.48784888542737564,0.48784888542737564,0.0,0.0,0.0,0.29787965835424657,0.29787965835424657,0.29787965835424657
230,0.4004826688221965,0.4004826688221965,0.4004826688221965,0.7775430978232915,0.7775430978232915,0.7775430978232915,0.3821272249788188,0.3821272249788188,0.3821272249788188,0.4625360148753782,0.4625360148753782,0.4625360148753782,0.0,0.0,0.0,0.6571325852368398,0.6571325852368398,0.6571325852368398,0.0,0.0,0.0,0.0,0.0,0.0,0.5159018342477302,0.5159018342477302,0.5159018342477302,0.9602155340036718,0.9602155340036718,0.9602155340036718,0.24937039705623548,0.24937039705623548,0.24937039705623548
231,0.4525302280260811,0.4525302280260811,0.4525302280260811,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4078714739249614,0.4078714739249614,0.4078714739249614,1.2372835683173937,1.2372835683173937,1.2372835683173937,0.4692408630054648,0.4692408630054648,0.4692408630054648,0.25392261976609526,0.25392261976609526,0.25392261976609526,1.1569837552468953,1.1569837552468953,1.1569837552468953
232,0.5642256937531863,0.5642256937531863,0.5642256937531863,1.2421895571922947,1.2421895571922947,1.2421895571922947,0.5595560127316807,0.5595560127316807,0.5595560127316807,0.5479245658957433,0.5479245658957433,0.5479245658957433,0.6807284221668546,0.6807284221668546,0.6807284221668546,0.3752162574089909,0.3752162574089909,0.3752162574089909,0.0,0.0,0.0,0.372854323899501,0.372854323899501,0.372854323899501,1.0,1.0,1.0,0.3324996240256237,0.3324996240256237,0.3324996240256237,0.5312881742111744,0.5312881742111744,0.5312881742111744
233,0.22337658715285702,0.22337658715285702,0.22337658715285702,0.3290722035492363,0.3290722035492363,0.3290722035492363,0.0,0.0,0.0,0.6441564223288408,0.6441564223288408,0.6441564223288408,0.3272603718705244,0.3272603718705244,0.3272603718705244,0.21012740085417875,0.21012740085417875,0.21012740085417875,0.2811870591213812,0.2811870591213812,0.2811870591213812,0.20565724005783467,0.20565724005783467,0.20565724005783467,0.0,0.0,0.0,0.23630517374657423,0.23630517374657423,0.23630517374657423,0.0,0.0,0.0
234,0.6401126399395606,0.6401126399395606,0.6401126399395606,0.6734052142008938,0.6734052142008938,0.6734052142008938,0.20322139784304807,0.20322139784304807,0.20322139784304807,0.9251787617106053,0.9251787617106053,0.9251787617106053,0.6665285211206862,0.6665285211206862,0.6665285211206862,0.5011135433930098,0.5011135433930098,0.5011135433930098,0.6113365572339234,0.6113365572339234,0.6113365572339234,1.4960968420089849,1.4960968420089849,1.4960968420089849,1.1080967406471807,1.1080967406471807,1.1080967406471807,0.2161488212372739,0.2161488212372739,0.2161488212372739,0.0,0.0,0.0
235,0.2833142723490477,0.2833142723490477,0.2833142723490477,0.20053023970064385,0.20053023970064385,0.20053023970064385,0.0,0.0,0.0,0.4307262313364201,0.4307262313364201,0.4307262313364201,0.0,0.0,0.0,0.21518105078228741,0.21518105078228741,0.21518105078228741,0.2498330470094035,0.2498330470094035,0.2498330470094035,0.5349678191615709,0.5349678191615709,0.5349678191615709,0.7656183947030932,0.7656183947030932,0.7656183947030932,0.23612875521637874,0.23612875521637874,0.23612875521637874,0.20015718558067933,0.20015718558067933,0.20015718558067933
236,0.40049403244823656,0.40049403244823656,0.40049403244823656,0.45673087406683444,0.45673087406683444,0.45673087406683444,0.0,0.0,0.0,0.0,0.0,0.0,0.4507356346753072,0.4507356346753072,0.4507356346753072,0.0,0.0,0.0,0.6674890458413383,0.6674890458413383,0.6674890458413383,0.6352582460276321,0.6352582460276321,0.6352582460276321,0.9744937151280075,0.9744937151280075,0.9744937151280075,0.8202328087432468,0.8202328087432468,0.8202328087432468,0.0,0.0,0.0
237,0.7083889374003414,0.7083889374003414,0.7083889374003414,1.3203252045269653,1.3203252045269653,1.3203252045269653,0.6393321164771568,0.6393321164771568,0.6393321164771568,0.23730146635529242,0.23730146635529242,0.23730146635529242,1.0,1.0,1.0,0.6476058483082355,0.6476058483082355,0.6476058483082355,0.7124932149254539,0.7124932149254539,0.7124932149254539,0.30480855055102557,0.30480855055102557,0.30480855055102557,1.3245029466332756,1.3245029466332756,1.3245029466332756,0.5017772822620424,0.5017772822620424,0.5017772822620424,0.3957427439639651,0.3957427439639651,0.3957427439639651
238,0.35521516082715393,0.35521516082715393,0.35521516082715393,0.29931865043634714,0.29931865043634714,0.29931865043634714,0.3438627211366485,0.3438627211366485,0.3438627211366485,0.3706953778856444,0.3706953778856444,0.3706953778856444,0.0,0.0,0.0,0.27075059139568125,0.27075059139568125,0.27075059139568125,0.604141558028137,0.604141558028137,0.604141558028137,0.45136930664564134,0.45136930664564134,0.45136930664564134,0.23291237946568807,0.23291237946568807,0.23291237946568807,0.6960818513896494,0.6960818513896494,0.6960818513896494,0.2830191718881025,0.2830191718881025,0.2830191718881025
239,0.5805011421606786,0.5805011421606786,0.5805011421606786,0.4465149727052302,0.4465149727052302,0.4465149727052302,0.7609471977300858,0.7609471977300858,0.7609471977300858,0.42270826238309056,0.42270826238309056,0.42270826238309056,0.7082909126877818,0.7082909126877818,0.7082909126877818,0.4283681541932225,0.4283681541932225,0.4283681541932225,0.42640073125357036,0.42640073125357036,0.42640073125357036,1.2634396996749566,1.2634396996749566,1.2634396996749566,0.6234886687556787,0.6234886687556787,0.6234886687556787,0.4511012519223322,0.4511012519223322,0.4511012519223322,0.27375157030083813,0.27375157030083813,0.27375157030083813
240,0.5828987231173641,0.5828987231173641,0.5828987231173641,1.2020060322096544,1.2020060322096544,1.2020060322096544,0.39068807531025285,0.39068807531025285,0.39068807531025285,0.52693474325875,0.52693474325875,0.52693474325875,0.8585322896425429,0.8585322896425429,0.8585322896425429,0.20498282202164006,0.20498282202164006,0.20498282202164006,0.8239032085650919,0.8239032085650919,0.8239032085650919,0.7684413408718676,0.7684413408718676,0.7684413408718676,0.0,0.0,0.0,0.5499243129392162,0.5499243129392162,0.5499243129392162,0.5035744063546259,0.5035744063546259,0.5035744063546259
241,0.4289684165372595,0.4289684165372595,0.4289684165372595,0.22809018313415083,0.22809018313415083,0.22809018313415083,1.0272795300384936,1.0272795300384936,1.0272795300384936,0.40215523159156846,0.40215523159156846,0.40215523159156846,0.2610417730747546,0.2610417730747546,0.2610417730747546,0.0,0.0,0.0,0.4963252756905673,0.4963252756905673,0.4963252756905673,1.2200311415426897,1.2200311415426897,1.2200311415426897,0.30137338648657797,0.30137338648657797,0.30137338648657797,0.35338764381379256,0.35338764381379256,0.35338764381379256,0.0,0.0,0.0
242,0.3860244658214112,0.3860244658214112,0.3860244658214112,0.3769119352591274,0.3769119352591274,0.3769119352591274,0.5007301501420954,0.5007301501420954,0.5007301501420954,0.47948693979456875,0.47948693979456875,0.47948693979456875,0.0,0.0,0.0,0.614606482962952,0.614606482962952,0.614606482962952,0.36599649058574923,0.36599649058574923,0.36599649058574923,0.510552394148713,0.510552394148713,0.510552394148713,0.2137500887825252,0.2137500887825252,0.2137500887825252,0.3214175967118749,0.3214175967118749,0.3214175967118749,0.4767925798265066,0.4767925798265066,0.4767925798265066
243,0.3152088251177793,0.3152088251177793,0.3152088251177793,0.21053759099943448,0.21053759099943448,0.21053759099943448,0.45745610636649003,0.45745610636649003,0.45745610636649003,0.0,0.0,0.0,0.4681987804897364,0.4681987804897364,0.4681987804897364,0.0,0.0,0.0,0.7530356531873521,0.7530356531873521,0.7530356531873521,0.30217306946482264,0.30217306946482264,0.30217306946482264,0.21307228122439356,0.21307228122439356,0.21307228122439356,0.0,0.0,0.0,0.7476147694455643,0.7476147694455643,0.7476147694455643
244,0.19525455701286965,0.19525455701286965,0.19525455701286965,0.548331948147118,0.548331948147118,0.548331948147118,0.0,0.0,0.0,0.24832820393678046,0.24832820393678046,0.24832820393678046,0.20558371842093126,0.20558371842093126,0.20558371842093126,0.0,0.0,0.0,0.2655309622741191,0.2655309622741191,0.2655309622741191,0.0,0.0,0.0,0.46312797293956354,0.46312797293956354,0.46312797293956354,0.0,0.0,0.0,0.22164276441018424,0.22164276441018424,0.22164276441018424
245,0.416851162036631,0.416851162036631,0.416851162036631,0.7714288341403702,0.7714288341403702,0.7714288341403702,0.7008735673661621,0.7008735673661621,0.7008735673661621,1.0,1.0,1.0,0.0,0.0,0.0,0.7288548699107227,0.7288548699107227,0.7288548699107227,0.0,0.0,0.0,0.29904496934477204,0.29904496934477204,0.29904496934477204,0.0,0.0,0.0,0.258656284313124,0.258656284313124,0.258656284313124,0.40965309529115945,0.40965309529115945,0.40965309529115945
246,0.4116639915431842,0.4116639915431842,0.4116639915431842,0.7715052562299543,0.7715052562299543,0.7715052562299543,0.23430107559520594,0.23430107559520594,0.23430107559520594,0.2005856481202047,0.2005856481202047,0.2005856481202047,0.48769683860372626,0.48769683860372626,0.48769683860372626,0.4737860359182098,0.4737860359182098,0.4737860359182098,0.0,0.0,0.0,0.0,0.0,0.0,1.2296280482676545,1.2296280482676545,1.2296280482676545,0.7191370126968868,0.7191370126968868,0.7191370126968868,0.0,0.0,0.0
247,0.6079436843720105,0.6079436843720105,0.6079436843720105,0.6217481434136833,0.6217481434136833,0.6217481434136833,1.0,1.0,1.0,1.0,1.0,1.0,0.4369526615947845,0.4369526615947845,0.4369526615947845,0.4717312629205668,0.4717312629205668,0.4717312629205668,0.8245087732630186,0.8245087732630186,0.8245087732630186,0.2102836092389779,0.2102836092389779,0.2102836092389779,0.0,0.0,0.0,0.23458187223759658,0.23458187223759658,0.23458187223759658,1.279630521051478,1.279630521051478,1.279630521051478
248,0.4885915927674949,0.4885915927674949,0.4885915927674949,0.6822438500018239,0.6822438500018239,0.6822438500018239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74423097284744,0.74423097284744,0.74423097284744,0.580535161546865,0.580535161546865,0.580535161546865,0.49402181461815,0.49402181461815,0.49402181461815,1.0991799366887973,1.0991799366887973,1.0991799366887973,0.7657326887929039,0.7657326887929039,0.7657326887929039,0.5199715031789687,0.5199715031789687,0.5199715031789687
249,0.47914517651217503,0.47914517651217503,0.47914517651217503,0.3306064170642934,0.3306064170642934,0.3306064170642934,0.39668406698774344,0.39668406698774344,0.39668406698774344,0.20029830461268572,0.20029830461268572,0.20029830461268572,1.2543985668973043,1.2543985668973043,1.2543985668973043,0.3784253518931565,0.3784253518931565,0.3784253518931565,0.4513554674234158,0.4513554674234158,0.4513554674234158,0.4209296249033767,0.4209296249033767,0.4209296249033767,0.8284409326946737,0.8284409326946737,0.8284409326946737,0.0,0.0,0.0,0.5303130326451004,0.5303130326451004,0.5303130326451004
